1995,Home for the Holidays,103,Comedy,PG-13,6.6,Jodie Foster,Robert Downey Jr.,Holly Hunter,Steve Guttenberg
1995,Vampire in Brooklyn,100,Comedy,R,4.5,Wes Craven,John Witherspoon,W. Earl Brown,Allen Payne
1995,To Die For,106,Comedy,R,6.8,Gus Van Sant,Kurtwood Smith,Wayne Knight,Holland Taylor
1995,Friday,97,Comedy,R,7.3,F. Gary Gray,Nia Long,John Witherspoon,Tony Cox
1995,Clueless,97,Comedy,PG-13,6.8,Amy Heckerling,Donald Faison,Dan Hedaya,Elisa Donovan
1995,The American President,114,Comedy,PG-13,6.8,Rob Reiner,Shawna Waldron,Samantha Mathis,Wendie Malick
1995,Get Shorty,105,Comedy,R,6.9,Barry Sonnenfeld,Delroy Lindo,Rene Russo,Jon Gries
1995,Casper,100,Comedy,PG,6,Brad Silberling,Eric Idle,Fred Rogers,Cathy Moriarty
1996,Trees Lounge,95,Comedy,R,7.2,Steve Buscemi,Steve Buscemi,Debi Mazar,Carol Kane
1996,Bottle Rocket,91,Comedy,R,7.1,Wes Anderson,Andrew Wilson,Darryl Cox,Lumi Cavazos
1996,Faithful,91,Comedy,R,5.9,Paul Mazursky,Chazz Palminteri,Ryan O'Neal,Paul Mazursky
1996,Waiting for Guffman,84,Comedy,R,7.6,Christopher Guest,Catherine O'Hara,Fred Willard,Larry Miller
1996,Swingers,96,Comedy,R,7.4,Doug Liman,Jon Favreau,Alex Desert,Blake Lindsley
1996,Girl 6,108,Comedy,R,5,Spike Lee,Michael Imperioli,Debi Mazar,Gretchen Mol
1996,She's the One,96,Comedy,R,6.1,Edward Burns,John Mahoney,Frank Vincent,Michael McGlone
1996,Everyone Says I Love You,101,Comedy,R,6.8,Woody Allen,Natasha Lyonne,Gaby Hoffmann,Jeff DeRocker
1996,Mrs. Winterbourne,105,Comedy,PG-13,6.2,Richard Benjamin,Brendan Fraser,Jane Krakowski,Cathryn de Prume
1996,"Flirting with Disaster",92,Comedy,R,6.8,David O. Russell,Lily Tomlin,Mary Tyler Moore,David Patrick Kelly
1996,Multiplicity,117,Comedy,PG-13,6,Harold Ramis,John de Lancie,Brian Doyle-Murray,Obba Babatunde
1996,Kingpin,117,Comedy,PG-13,6.9,Bobby Farrelly,Bill Murray,Lin Shaye,Richard Tyson
1996,That Thing You Do!,149,Comedy,PG,6.9,Tom Hanks,Tom Hanks,Charlize Theron,Ethan Embry
1996,Harriet the Spy,100,Comedy,PG,5.9,Bronwen Hughes,Gregory Smith,Eartha Kitt,Charlotte Sullivan
1996,Sgt. Bilko,93,Comedy,PG,5.7,Jonathan Lynn,Austin Pendleton,Phil Hartman,Max Casella
1996,A Thin Line Between Love and Hate,108,Comedy,R,5.6,Martin Lawrence,Faizon Love,Lynn Whitfield,Della Reese
